number of characters,length of case,case,expected value
3,6,[0. 2. 1. 2. 2. 2.],729.0
3,6,[0. 2. 2. 0. 0. 0.],738.0
3,6,[0. 2. 2. 0. 0. 1.],735.0
3,6,[0. 2. 2. 0. 0. 2.],741.0
3,6,[0. 2. 2. 0. 1. 0.],735.0
3,6,[0. 2. 2. 0. 1. 1.],732.0
3,6,[0. 2. 2. 0. 1. 2.],732.0
3,6,[0. 2. 2. 0. 2. 0.],741.0
3,6,[0. 2. 2. 0. 2. 1.],738.0
3,6,[0. 2. 2. 0. 2. 2.],756.0
3,6,[0. 2. 2. 1. 0. 0.],735.0
3,6,[0. 2. 2. 1. 0. 1.],732.0
3,6,[0. 2. 2. 1. 0. 2.],738.0
3,6,[0. 2. 2. 1. 1. 0.],732.0
3,6,[0. 2. 2. 1. 1. 1.],729.0
3,6,[0. 2. 2. 1. 1. 2.],729.0
3,6,[0. 2. 2. 1. 2. 0.],732.0
3,6,[0. 2. 2. 1. 2. 1.],729.0
3,6,[0. 2. 2. 1. 2. 2.],729.0
3,6,[0. 2. 2. 2. 0. 0.],735.0
3,6,[0. 2. 2. 2. 0. 1.],732.0
3,6,[0. 2. 2. 2. 0. 2.],738.0
3,6,[0. 2. 2. 2. 1. 0.],732.0
3,6,[0. 2. 2. 2. 1. 1.],729.0
3,6,[0. 2. 2. 2. 1. 2.],729.0
3,6,[0. 2. 2. 2. 2. 0.],732.0
3,6,[0. 2. 2. 2. 2. 1.],729.0
3,6,[0. 2. 2. 2. 2. 2.],729.0
3,6,[1. 0. 0. 0. 0. 0.],729.0
3,6,[1. 0. 0. 0. 0. 1.],732.0
3,6,[1. 0. 0. 0. 0. 2.],729.0
3,6,[1. 0. 0. 0. 1. 0.],738.0
3,6,[1. 0. 0. 0. 1. 1.],735.0
3,6,[1. 0. 0. 0. 1. 2.],732.0
3,6,[1. 0. 0. 0. 2. 0.],729.0
3,6,[1. 0. 0. 0. 2. 1.],732.0
3,6,[1. 0. 0. 0. 2. 2.],729.0
3,6,[1. 0. 0. 1. 0. 0.],756.0
3,6,[1. 0. 0. 1. 0. 1.],741.0
3,6,[1. 0. 0. 1. 0. 2.],738.0
3,6,[1. 0. 0. 1. 1. 0.],741.0
3,6,[1. 0. 0. 1. 1. 1.],738.0
3,6,[1. 0. 0. 1. 1. 2.],735.0
3,6,[1. 0. 0. 1. 2. 0.],732.0
3,6,[1. 0. 0. 1. 2. 1.],735.0
3,6,[1. 0. 0. 1. 2. 2.],732.0
3,6,[1. 0. 0. 2. 0. 0.],729.0
3,6,[1. 0. 0. 2. 0. 1.],732.0
3,6,[1. 0. 0. 2. 0. 2.],729.0
3,6,[1. 0. 0. 2. 1. 0.],738.0
3,6,[1. 0. 0. 2. 1. 1.],735.0
3,6,[1. 0. 0. 2. 1. 2.],732.0
3,6,[1. 0. 0. 2. 2. 0.],729.0
3,6,[1. 0. 0. 2. 2. 1.],732.0
3,6,[1. 0. 0. 2. 2. 2.],729.0
3,6,[1. 0. 1. 0. 0. 0.],738.0
3,6,[1. 0. 1. 0. 0. 1.],741.0
3,6,[1. 0. 1. 0. 0. 2.],738.0
3,6,[1. 0. 1. 0. 1. 0.],819.0
3,6,[1. 0. 1. 0. 1. 1.],762.0
3,6,[1. 0. 1. 0. 1. 2.],759.0
3,6,[1. 0. 1. 0. 2. 0.],738.0
3,6,[1. 0. 1. 0. 2. 1.],741.0
3,6,[1. 0. 1. 0. 2. 2.],738.0
3,6,[1. 0. 1. 1. 0. 0.],741.0
3,6,[1. 0. 1. 1. 0. 1.],762.0
3,6,[1. 0. 1. 1. 0. 2.],741.0
3,6,[1. 0. 1. 1. 1. 0.],744.0
3,6,[1. 0. 1. 1. 1. 1.],741.0
3,6,[1. 0. 1. 1. 1. 2.],738.0
3,6,[1. 0. 1. 1. 2. 0.],735.0
3,6,[1. 0. 1. 1. 2. 1.],738.0
3,6,[1. 0. 1. 1. 2. 2.],735.0
3,6,[1. 0. 1. 2. 0. 0.],732.0
3,6,[1. 0. 1. 2. 0. 1.],735.0
3,6,[1. 0. 1. 2. 0. 2.],732.0
3,6,[1. 0. 1. 2. 1. 0.],741.0
3,6,[1. 0. 1. 2. 1. 1.],738.0
3,6,[1. 0. 1. 2. 1. 2.],735.0
3,6,[1. 0. 1. 2. 2. 0.],732.0
3,6,[1. 0. 1. 2. 2. 1.],735.0
3,6,[1. 0. 1. 2. 2. 2.],732.0
3,6,[1. 0. 2. 0. 0. 0.],729.0
3,6,[1. 0. 2. 0. 0. 1.],732.0
3,6,[1. 0. 2. 0. 0. 2.],729.0
3,6,[1. 0. 2. 0. 1. 0.],738.0
3,6,[1. 0. 2. 0. 1. 1.],735.0
3,6,[1. 0. 2. 0. 1. 2.],732.0
3,6,[1. 0. 2. 0. 2. 0.],729.0
3,6,[1. 0. 2. 0. 2. 1.],732.0
3,6,[1. 0. 2. 0. 2. 2.],729.0
3,6,[1. 0. 2. 1. 0. 0.],738.0
3,6,[1. 0. 2. 1. 0. 1.],741.0
3,6,[1. 0. 2. 1. 0. 2.],756.0
3,6,[1. 0. 2. 1. 1. 0.],741.0
3,6,[1. 0. 2. 1. 1. 1.],738.0
3,6,[1. 0. 2. 1. 1. 2.],735.0
3,6,[1. 0. 2. 1. 2. 0.],732.0
3,6,[1. 0. 2. 1. 2. 1.],735.0
3,6,[1. 0. 2. 1. 2. 2.],732.0
3,6,[1. 0. 2. 2. 0. 0.],729.0
3,6,[1. 0. 2. 2. 0. 1.],732.0
3,6,[1. 0. 2. 2. 0. 2.],729.0
3,6,[1. 0. 2. 2. 1. 0.],738.0
3,6,[1. 0. 2. 2. 1. 1.],735.0
3,6,[1. 0. 2. 2. 1. 2.],732.0
3,6,[1. 0. 2. 2. 2. 0.],729.0
3,6,[1. 0. 2. 2. 2. 1.],732.0
3,6,[1. 0. 2. 2. 2. 2.],729.0
3,6,[1. 1. 0. 0. 0. 0.],732.0
3,6,[1. 1. 0. 0. 0. 1.],735.0
3,6,[1. 1. 0. 0. 0. 2.],732.0
3,6,[1. 1. 0. 0. 1. 0.],735.0
3,6,[1. 1. 0. 0. 1. 1.],744.0
3,6,[1. 1. 0. 0. 1. 2.],735.0
3,6,[1. 1. 0. 0. 2. 0.],732.0
3,6,[1. 1. 0. 0. 2. 1.],735.0
3,6,[1. 1. 0. 0. 2. 2.],732.0
3,6,[1. 1. 0. 1. 0. 0.],735.0
3,6,[1. 1. 0. 1. 0. 1.],738.0
3,6,[1. 1. 0. 1. 0. 2.],735.0
3,6,[1. 1. 0. 1. 1. 0.],762.0
3,6,[1. 1. 0. 1. 1. 1.],753.0
3,6,[1. 1. 0. 1. 1. 2.],744.0
3,6,[1. 1. 0. 1. 2. 0.],735.0
3,6,[1. 1. 0. 1. 2. 1.],738.0
3,6,[1. 1. 0. 1. 2. 2.],735.0
3,6,[1. 1. 0. 2. 0. 0.],732.0
3,6,[1. 1. 0. 2. 0. 1.],735.0
3,6,[1. 1. 0. 2. 0. 2.],732.0
3,6,[1. 1. 0. 2. 1. 0.],735.0
3,6,[1. 1. 0. 2. 1. 1.],744.0
3,6,[1. 1. 0. 2. 1. 2.],735.0
3,6,[1. 1. 0. 2. 2. 0.],732.0
3,6,[1. 1. 0. 2. 2. 1.],735.0
3,6,[1. 1. 0. 2. 2. 2.],732.0
3,6,[1. 1. 1. 0. 0. 0.],741.0
3,6,[1. 1. 1. 0. 0. 1.],744.0
3,6,[1. 1. 1. 0. 0. 2.],741.0
3,6,[1. 1. 1. 0. 1. 0.],744.0
3,6,[1. 1. 1. 0. 1. 1.],753.0
3,6,[1. 1. 1. 0. 1. 2.],744.0
3,6,[1. 1. 1. 0. 2. 0.],741.0
3,6,[1. 1. 1. 0. 2. 1.],744.0
3,6,[1. 1. 1. 0. 2. 2.],741.0
3,6,[1. 1. 1. 1. 0. 0.],768.0
3,6,[1. 1. 1. 1. 0. 1.],771.0
3,6,[1. 1. 1. 1. 0. 2.],768.0
3,6,[1. 1. 1. 1. 1. 0.],849.0
3,6,[1. 1. 1. 1. 1. 1.],1092.0
3,6,[1. 1. 1. 1. 1. 2.],849.0
3,6,[1. 1. 1. 1. 2. 0.],768.0
3,6,[1. 1. 1. 1. 2. 1.],771.0
3,6,[1. 1. 1. 1. 2. 2.],768.0
3,6,[1. 1. 1. 2. 0. 0.],741.0
3,6,[1. 1. 1. 2. 0. 1.],744.0
3,6,[1. 1. 1. 2. 0. 2.],741.0
3,6,[1. 1. 1. 2. 1. 0.],744.0
3,6,[1. 1. 1. 2. 1. 1.],753.0
3,6,[1. 1. 1. 2. 1. 2.],744.0
3,6,[1. 1. 1. 2. 2. 0.],741.0
3,6,[1. 1. 1. 2. 2. 1.],744.0
3,6,[1. 1. 1. 2. 2. 2.],741.0
3,6,[1. 1. 2. 0. 0. 0.],732.0
3,6,[1. 1. 2. 0. 0. 1.],735.0
3,6,[1. 1. 2. 0. 0. 2.],732.0
3,6,[1. 1. 2. 0. 1. 0.],735.0
3,6,[1. 1. 2. 0. 1. 1.],744.0
3,6,[1. 1. 2. 0. 1. 2.],735.0
3,6,[1. 1. 2. 0. 2. 0.],732.0
3,6,[1. 1. 2. 0. 2. 1.],735.0
3,6,[1. 1. 2. 0. 2. 2.],732.0
3,6,[1. 1. 2. 1. 0. 0.],735.0
3,6,[1. 1. 2. 1. 0. 1.],738.0
3,6,[1. 1. 2. 1. 0. 2.],735.0
3,6,[1. 1. 2. 1. 1. 0.],744.0
3,6,[1. 1. 2. 1. 1. 1.],753.0
3,6,[1. 1. 2. 1. 1. 2.],762.0
3,6,[1. 1. 2. 1. 2. 0.],735.0
3,6,[1. 1. 2. 1. 2. 1.],738.0
3,6,[1. 1. 2. 1. 2. 2.],735.0
3,6,[1. 1. 2. 2. 0. 0.],732.0
3,6,[1. 1. 2. 2. 0. 1.],735.0
3,6,[1. 1. 2. 2. 0. 2.],732.0
3,6,[1. 1. 2. 2. 1. 0.],735.0
3,6,[1. 1. 2. 2. 1. 1.],744.0
3,6,[1. 1. 2. 2. 1. 2.],735.0
3,6,[1. 1. 2. 2. 2. 0.],732.0
3,6,[1. 1. 2. 2. 2. 1.],735.0
3,6,[1. 1. 2. 2. 2. 2.],732.0
3,6,[1. 2. 0. 0. 0. 0.],729.0
3,6,[1. 2. 0. 0. 0. 1.],732.0
3,6,[1. 2. 0. 0. 0. 2.],729.0
3,6,[1. 2. 0. 0. 1. 0.],732.0
3,6,[1. 2. 0. 0. 1. 1.],735.0
3,6,[1. 2. 0. 0. 1. 2.],738.0
3,6,[1. 2. 0. 0. 2. 0.],729.0
3,6,[1. 2. 0. 0. 2. 1.],732.0
3,6,[1. 2. 0. 0. 2. 2.],729.0
3,6,[1. 2. 0. 1. 0. 0.],732.0
3,6,[1. 2. 0. 1. 0. 1.],735.0
3,6,[1. 2. 0. 1. 0. 2.],732.0
3,6,[1. 2. 0. 1. 1. 0.],735.0
3,6,[1. 2. 0. 1. 1. 1.],738.0
3,6,[1. 2. 0. 1. 1. 2.],741.0
3,6,[1. 2. 0. 1. 2. 0.],756.0
3,6,[1. 2. 0. 1. 2. 1.],741.0
3,6,[1. 2. 0. 1. 2. 2.],738.0
3,6,[1. 2. 0. 2. 0. 0.],729.0
3,6,[1. 2. 0. 2. 0. 1.],732.0
3,6,[1. 2. 0. 2. 0. 2.],729.0
3,6,[1. 2. 0. 2. 1. 0.],732.0
3,6,[1. 2. 0. 2. 1. 1.],735.0
3,6,[1. 2. 0. 2. 1. 2.],738.0
3,6,[1. 2. 0. 2. 2. 0.],729.0
3,6,[1. 2. 0. 2. 2. 1.],732.0
3,6,[1. 2. 0. 2. 2. 2.],729.0
3,6,[1. 2. 1. 0. 0. 0.],732.0
3,6,[1. 2. 1. 0. 0. 1.],735.0
3,6,[1. 2. 1. 0. 0. 2.],732.0
3,6,[1. 2. 1. 0. 1. 0.],735.0
3,6,[1. 2. 1. 0. 1. 1.],738.0
3,6,[1. 2. 1. 0. 1. 2.],741.0
3,6,[1. 2. 1. 0. 2. 0.],732.0
3,6,[1. 2. 1. 0. 2. 1.],735.0
3,6,[1. 2. 1. 0. 2. 2.],732.0
3,6,[1. 2. 1. 1. 0. 0.],735.0
3,6,[1. 2. 1. 1. 0. 1.],738.0
3,6,[1. 2. 1. 1. 0. 2.],735.0
3,6,[1. 2. 1. 1. 1. 0.],738.0
3,6,[1. 2. 1. 1. 1. 1.],741.0
3,6,[1. 2. 1. 1. 1. 2.],744.0
3,6,[1. 2. 1. 1. 2. 0.],741.0
3,6,[1. 2. 1. 1. 2. 1.],762.0
3,6,[1. 2. 1. 1. 2. 2.],741.0
3,6,[1. 2. 1. 2. 0. 0.],738.0
3,6,[1. 2. 1. 2. 0. 1.],741.0
3,6,[1. 2. 1. 2. 0. 2.],738.0
3,6,[1. 2. 1. 2. 1. 0.],759.0
3,6,[1. 2. 1. 2. 1. 1.],762.0
3,6,[1. 2. 1. 2. 1. 2.],819.0
3,6,[1. 2. 1. 2. 2. 0.],738.0
3,6,[1. 2. 1. 2. 2. 1.],741.0
3,6,[1. 2. 1. 2. 2. 2.],738.0
3,6,[1. 2. 2. 0. 0. 0.],729.0
3,6,[1. 2. 2. 0. 0. 1.],732.0
3,6,[1. 2. 2. 0. 0. 2.],729.0
3,6,[1. 2. 2. 0. 1. 0.],732.0
3,6,[1. 2. 2. 0. 1. 1.],735.0
3,6,[1. 2. 2. 0. 1. 2.],738.0
3,6,[1. 2. 2. 0. 2. 0.],729.0
3,6,[1. 2. 2. 0. 2. 1.],732.0
3,6,[1. 2. 2. 0. 2. 2.],729.0
3,6,[1. 2. 2. 1. 0. 0.],732.0
3,6,[1. 2. 2. 1. 0. 1.],735.0
3,6,[1. 2. 2. 1. 0. 2.],732.0
3,6,[1. 2. 2. 1. 1. 0.],735.0
3,6,[1. 2. 2. 1. 1. 1.],738.0
3,6,[1. 2. 2. 1. 1. 2.],741.0
3,6,[1. 2. 2. 1. 2. 0.],738.0
3,6,[1. 2. 2. 1. 2. 1.],741.0
3,6,[1. 2. 2. 1. 2. 2.],756.0
3,6,[1. 2. 2. 2. 0. 0.],729.0
3,6,[1. 2. 2. 2. 0. 1.],732.0
3,6,[1. 2. 2. 2. 0. 2.],729.0
3,6,[1. 2. 2. 2. 1. 0.],732.0
3,6,[1. 2. 2. 2. 1. 1.],735.0
3,6,[1. 2. 2. 2. 1. 2.],738.0
3,6,[1. 2. 2. 2. 2. 0.],729.0
3,6,[1. 2. 2. 2. 2. 1.],732.0
3,6,[1. 2. 2. 2. 2. 2.],729.0
3,6,[2. 0. 0. 0. 0. 0.],729.0
3,6,[2. 0. 0. 0. 0. 1.],729.0
3,6,[2. 0. 0. 0. 0. 2.],732.0
3,6,[2. 0. 0. 0. 1. 0.],729.0
3,6,[2. 0. 0. 0. 1. 1.],729.0
3,6,[2. 0. 0. 0. 1. 2.],732.0
3,6,[2. 0. 0. 0. 2. 0.],738.0
3,6,[2. 0. 0. 0. 2. 1.],732.0
3,6,[2. 0. 0. 0. 2. 2.],735.0
3,6,[2. 0. 0. 1. 0. 0.],729.0
3,6,[2. 0. 0. 1. 0. 1.],729.0
3,6,[2. 0. 0. 1. 0. 2.],732.0
3,6,[2. 0. 0. 1. 1. 0.],729.0
3,6,[2. 0. 0. 1. 1. 1.],729.0
3,6,[2. 0. 0. 1. 1. 2.],732.0
3,6,[2. 0. 0. 1. 2. 0.],738.0
3,6,[2. 0. 0. 1. 2. 1.],732.0
3,6,[2. 0. 0. 1. 2. 2.],735.0
3,6,[2. 0. 0. 2. 0. 0.],756.0
3,6,[2. 0. 0. 2. 0. 1.],738.0
3,6,[2. 0. 0. 2. 0. 2.],741.0
3,6,[2. 0. 0. 2. 1. 0.],732.0
3,6,[2. 0. 0. 2. 1. 1.],732.0
3,6,[2. 0. 0. 2. 1. 2.],735.0
3,6,[2. 0. 0. 2. 2. 0.],741.0
3,6,[2. 0. 0. 2. 2. 1.],735.0
3,6,[2. 0. 0. 2. 2. 2.],738.0
3,6,[2. 0. 1. 0. 0. 0.],729.0
3,6,[2. 0. 1. 0. 0. 1.],729.0
3,6,[2. 0. 1. 0. 0. 2.],732.0
3,6,[2. 0. 1. 0. 1. 0.],729.0
3,6,[2. 0. 1. 0. 1. 1.],729.0
3,6,[2. 0. 1. 0. 1. 2.],732.0
3,6,[2. 0. 1. 0. 2. 0.],738.0
3,6,[2. 0. 1. 0. 2. 1.],732.0
3,6,[2. 0. 1. 0. 2. 2.],735.0
3,6,[2. 0. 1. 1. 0. 0.],729.0
3,6,[2. 0. 1. 1. 0. 1.],729.0
3,6,[2. 0. 1. 1. 0. 2.],732.0
3,6,[2. 0. 1. 1. 1. 0.],729.0
3,6,[2. 0. 1. 1. 1. 1.],729.0
3,6,[2. 0. 1. 1. 1. 2.],732.0
3,6,[2. 0. 1. 1. 2. 0.],738.0
3,6,[2. 0. 1. 1. 2. 1.],732.0
3,6,[2. 0. 1. 1. 2. 2.],735.0
3,6,[2. 0. 1. 2. 0. 0.],738.0
3,6,[2. 0. 1. 2. 0. 1.],756.0
3,6,[2. 0. 1. 2. 0. 2.],741.0
3,6,[2. 0. 1. 2. 1. 0.],732.0
3,6,[2. 0. 1. 2. 1. 1.],732.0
3,6,[2. 0. 1. 2. 1. 2.],735.0
3,6,[2. 0. 1. 2. 2. 0.],741.0
3,6,[2. 0. 1. 2. 2. 1.],735.0
3,6,[2. 0. 1. 2. 2. 2.],738.0
3,6,[2. 0. 2. 0. 0. 0.],738.0
3,6,[2. 0. 2. 0. 0. 1.],738.0
3,6,[2. 0. 2. 0. 0. 2.],741.0
3,6,[2. 0. 2. 0. 1. 0.],738.0
3,6,[2. 0. 2. 0. 1. 1.],738.0
3,6,[2. 0. 2. 0. 1. 2.],741.0
3,6,[2. 0. 2. 0. 2. 0.],819.0
3,6,[2. 0. 2. 0. 2. 1.],759.0
3,6,[2. 0. 2. 0. 2. 2.],762.0
3,6,[2. 0. 2. 1. 0. 0.],732.0
3,6,[2. 0. 2. 1. 0. 1.],732.0
3,6,[2. 0. 2. 1. 0. 2.],735.0
3,6,[2. 0. 2. 1. 1. 0.],732.0
3,6,[2. 0. 2. 1. 1. 1.],732.0
3,6,[2. 0. 2. 1. 1. 2.],735.0
3,6,[2. 0. 2. 1. 2. 0.],741.0
3,6,[2. 0. 2. 1. 2. 1.],735.0
3,6,[2. 0. 2. 1. 2. 2.],738.0
3,6,[2. 0. 2. 2. 0. 0.],741.0
3,6,[2. 0. 2. 2. 0. 1.],741.0
3,6,[2. 0. 2. 2. 0. 2.],762.0
3,6,[2. 0. 2. 2. 1. 0.],735.0
3,6,[2. 0. 2. 2. 1. 1.],735.0
3,6,[2. 0. 2. 2. 1. 2.],738.0
3,6,[2. 0. 2. 2. 2. 0.],744.0
3,6,[2. 0. 2. 2. 2. 1.],738.0
3,6,[2. 0. 2. 2. 2. 2.],741.0
3,6,[2. 1. 0. 0. 0. 0.],729.0
3,6,[2. 1. 0. 0. 0. 1.],729.0
3,6,[2. 1. 0. 0. 0. 2.],732.0
3,6,[2. 1. 0. 0. 1. 0.],729.0
3,6,[2. 1. 0. 0. 1. 1.],729.0
3,6,[2. 1. 0. 0. 1. 2.],732.0
3,6,[2. 1. 0. 0. 2. 0.],732.0
3,6,[2. 1. 0. 0. 2. 1.],738.0
3,6,[2. 1. 0. 0. 2. 2.],735.0
3,6,[2. 1. 0. 1. 0. 0.],729.0
3,6,[2. 1. 0. 1. 0. 1.],729.0
3,6,[2. 1. 0. 1. 0. 2.],732.0
3,6,[2. 1. 0. 1. 1. 0.],729.0
3,6,[2. 1. 0. 1. 1. 1.],729.0
3,6,[2. 1. 0. 1. 1. 2.],732.0
3,6,[2. 1. 0. 1. 2. 0.],732.0
3,6,[2. 1. 0. 1. 2. 1.],738.0
3,6,[2. 1. 0. 1. 2. 2.],735.0
3,6,[2. 1. 0. 2. 0. 0.],732.0
3,6,[2. 1. 0. 2. 0. 1.],732.0
3,6,[2. 1. 0. 2. 0. 2.],735.0
3,6,[2. 1. 0. 2. 1. 0.],756.0
3,6,[2. 1. 0. 2. 1. 1.],738.0
3,6,[2. 1. 0. 2. 1. 2.],741.0
3,6,[2. 1. 0. 2. 2. 0.],735.0
3,6,[2. 1. 0. 2. 2. 1.],741.0
3,6,[2. 1. 0. 2. 2. 2.],738.0
3,6,[2. 1. 1. 0. 0. 0.],729.0
3,6,[2. 1. 1. 0. 0. 1.],729.0
3,6,[2. 1. 1. 0. 0. 2.],732.0
3,6,[2. 1. 1. 0. 1. 0.],729.0
3,6,[2. 1. 1. 0. 1. 1.],729.0
3,6,[2. 1. 1. 0. 1. 2.],732.0
3,6,[2. 1. 1. 0. 2. 0.],732.0
3,6,[2. 1. 1. 0. 2. 1.],738.0
3,6,[2. 1. 1. 0. 2. 2.],735.0
3,6,[2. 1. 1. 1. 0. 0.],729.0
3,6,[2. 1. 1. 1. 0. 1.],729.0
3,6,[2. 1. 1. 1. 0. 2.],732.0
3,6,[2. 1. 1. 1. 1. 0.],729.0
3,6,[2. 1. 1. 1. 1. 1.],729.0
3,6,[2. 1. 1. 1. 1. 2.],732.0
3,6,[2. 1. 1. 1. 2. 0.],732.0
3,6,[2. 1. 1. 1. 2. 1.],738.0
3,6,[2. 1. 1. 1. 2. 2.],735.0
3,6,[2. 1. 1. 2. 0. 0.],732.0
3,6,[2. 1. 1. 2. 0. 1.],732.0
3,6,[2. 1. 1. 2. 0. 2.],735.0
3,6,[2. 1. 1. 2. 1. 0.],738.0
3,6,[2. 1. 1. 2. 1. 1.],756.0
3,6,[2. 1. 1. 2. 1. 2.],741.0
3,6,[2. 1. 1. 2. 2. 0.],735.0
3,6,[2. 1. 1. 2. 2. 1.],741.0
3,6,[2. 1. 1. 2. 2. 2.],738.0
3,6,[2. 1. 2. 0. 0. 0.],732.0
3,6,[2. 1. 2. 0. 0. 1.],732.0
3,6,[2. 1. 2. 0. 0. 2.],735.0
3,6,[2. 1. 2. 0. 1. 0.],732.0
3,6,[2. 1. 2. 0. 1. 1.],732.0
3,6,[2. 1. 2. 0. 1. 2.],735.0
3,6,[2. 1. 2. 0. 2. 0.],735.0
3,6,[2. 1. 2. 0. 2. 1.],741.0
3,6,[2. 1. 2. 0. 2. 2.],738.0
3,6,[2. 1. 2. 1. 0. 0.],738.0
3,6,[2. 1. 2. 1. 0. 1.],738.0
3,6,[2. 1. 2. 1. 0. 2.],741.0
3,6,[2. 1. 2. 1. 1. 0.],738.0
3,6,[2. 1. 2. 1. 1. 1.],738.0
3,6,[2. 1. 2. 1. 1. 2.],741.0
3,6,[2. 1. 2. 1. 2. 0.],759.0
3,6,[2. 1. 2. 1. 2. 1.],819.0
3,6,[2. 1. 2. 1. 2. 2.],762.0
3,6,[2. 1. 2. 2. 0. 0.],735.0
3,6,[2. 1. 2. 2. 0. 1.],735.0
3,6,[2. 1. 2. 2. 0. 2.],738.0
3,6,[2. 1. 2. 2. 1. 0.],741.0
3,6,[2. 1. 2. 2. 1. 1.],741.0
3,6,[2. 1. 2. 2. 1. 2.],762.0
3,6,[2. 1. 2. 2. 2. 0.],738.0
3,6,[2. 1. 2. 2. 2. 1.],744.0
3,6,[2. 1. 2. 2. 2. 2.],741.0
3,6,[2. 2. 0. 0. 0. 0.],732.0
3,6,[2. 2. 0. 0. 0. 1.],732.0
3,6,[2. 2. 0. 0. 0. 2.],735.0
3,6,[2. 2. 0. 0. 1. 0.],732.0
3,6,[2. 2. 0. 0. 1. 1.],732.0
3,6,[2. 2. 0. 0. 1. 2.],735.0
3,6,[2. 2. 0. 0. 2. 0.],735.0
3,6,[2. 2. 0. 0. 2. 1.],735.0
3,6,[2. 2. 0. 0. 2. 2.],744.0
3,6,[2. 2. 0. 1. 0. 0.],732.0
3,6,[2. 2. 0. 1. 0. 1.],732.0
3,6,[2. 2. 0. 1. 0. 2.],735.0
3,6,[2. 2. 0. 1. 1. 0.],732.0
3,6,[2. 2. 0. 1. 1. 1.],732.0
3,6,[2. 2. 0. 1. 1. 2.],735.0
3,6,[2. 2. 0. 1. 2. 0.],735.0
3,6,[2. 2. 0. 1. 2. 1.],735.0
3,6,[2. 2. 0. 1. 2. 2.],744.0
3,6,[2. 2. 0. 2. 0. 0.],735.0
3,6,[2. 2. 0. 2. 0. 1.],735.0
3,6,[2. 2. 0. 2. 0. 2.],738.0
3,6,[2. 2. 0. 2. 1. 0.],735.0
3,6,[2. 2. 0. 2. 1. 1.],735.0
3,6,[2. 2. 0. 2. 1. 2.],738.0
3,6,[2. 2. 0. 2. 2. 0.],762.0
3,6,[2. 2. 0. 2. 2. 1.],744.0
3,6,[2. 2. 0. 2. 2. 2.],753.0
3,6,[2. 2. 1. 0. 0. 0.],732.0
3,6,[2. 2. 1. 0. 0. 1.],732.0
3,6,[2. 2. 1. 0. 0. 2.],735.0
3,6,[2. 2. 1. 0. 1. 0.],732.0
3,6,[2. 2. 1. 0. 1. 1.],732.0
3,6,[2. 2. 1. 0. 1. 2.],735.0
3,6,[2. 2. 1. 0. 2. 0.],735.0
3,6,[2. 2. 1. 0. 2. 1.],735.0
3,6,[2. 2. 1. 0. 2. 2.],744.0
3,6,[2. 2. 1. 1. 0. 0.],732.0
3,6,[2. 2. 1. 1. 0. 1.],732.0
3,6,[2. 2. 1. 1. 0. 2.],735.0
3,6,[2. 2. 1. 1. 1. 0.],732.0
3,6,[2. 2. 1. 1. 1. 1.],732.0
3,6,[2. 2. 1. 1. 1. 2.],735.0
3,6,[2. 2. 1. 1. 2. 0.],735.0
3,6,[2. 2. 1. 1. 2. 1.],735.0
3,6,[2. 2. 1. 1. 2. 2.],744.0
3,6,[2. 2. 1. 2. 0. 0.],735.0
3,6,[2. 2. 1. 2. 0. 1.],735.0
3,6,[2. 2. 1. 2. 0. 2.],738.0
3,6,[2. 2. 1. 2. 1. 0.],735.0
3,6,[2. 2. 1. 2. 1. 1.],735.0
3,6,[2. 2. 1. 2. 1. 2.],738.0
3,6,[2. 2. 1. 2. 2. 0.],744.0
3,6,[2. 2. 1. 2. 2. 1.],762.0
3,6,[2. 2. 1. 2. 2. 2.],753.0
3,6,[2. 2. 2. 0. 0. 0.],741.0
3,6,[2. 2. 2. 0. 0. 1.],741.0
3,6,[2. 2. 2. 0. 0. 2.],744.0
3,6,[2. 2. 2. 0. 1. 0.],741.0
3,6,[2. 2. 2. 0. 1. 1.],741.0
3,6,[2. 2. 2. 0. 1. 2.],744.0
3,6,[2. 2. 2. 0. 2. 0.],744.0
3,6,[2. 2. 2. 0. 2. 1.],744.0
3,6,[2. 2. 2. 0. 2. 2.],753.0
3,6,[2. 2. 2. 1. 0. 0.],741.0
3,6,[2. 2. 2. 1. 0. 1.],741.0
3,6,[2. 2. 2. 1. 0. 2.],744.0
3,6,[2. 2. 2. 1. 1. 0.],741.0
3,6,[2. 2. 2. 1. 1. 1.],741.0
3,6,[2. 2. 2. 1. 1. 2.],744.0
3,6,[2. 2. 2. 1. 2. 0.],744.0
3,6,[2. 2. 2. 1. 2. 1.],744.0
3,6,[2. 2. 2. 1. 2. 2.],753.0
3,6,[2. 2. 2. 2. 0. 0.],768.0
3,6,[2. 2. 2. 2. 0. 1.],768.0
3,6,[2. 2. 2. 2. 0. 2.],771.0
3,6,[2. 2. 2. 2. 1. 0.],768.0
3,6,[2. 2. 2. 2. 1. 1.],768.0
3,6,[2. 2. 2. 2. 1. 2.],771.0
3,6,[2. 2. 2. 2. 2. 0.],849.0
3,6,[2. 2. 2. 2. 2. 1.],849.0
3,6,[2. 2. 2. 2. 2. 2.],1092.0
3,7,[0. 0. 0. 0. 0. 0. 0.],3279.0
3,7,[0. 0. 0. 0. 0. 0. 1.],2550.0
3,7,[0. 0. 0. 0. 0. 0. 2.],2550.0
